"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-17","9.62",,,"0.00","0.0","0.0","58","77","41","  210","  200",,"18.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-18","10.51",,,"0.00","0.0","0.0","62","77","45","  200","  200",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-19","8.28",,,"0.00","0.0","0.0","58","75","42","  190","  180",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-20","11.18",,,"0.00","0.0","0.0","60","77","46","  310","  260",,"21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-21","13.65",,,"0.00","0.0","0.0","53","53","30","  280","  280",,"28.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-22","11.18",,,"0.00","0.0","0.0","48","70","34","  290","  290",,"23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-23","9.62",,,"0.00","0.0","0.0","53","63","34","   50","   50",,"35.1","40.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-24","6.71",,,"0.00","0.0","0.0","44","62","24","  210","  210",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-25","13.20",,,"0.00","0.0","0.0","59","84","47","  300","  290",,"21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-26","14.99",,,"0.00","0.0","0.0","51","59","25","   20","   20",,"28.0","33.1",,,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-27","6.49",,,"0.00","0.0","0.0","28","41","13","  160","  340",,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-28","8.05",,,"0.00","0.0","0.0","43","58","39","  210","  210",,"15.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-29","13.65",,,"0.00","0.0","0.0","53","73","39","   40","   50",,"23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-30","8.95",,,"0.02","0.0","0.0","36","38","29","   20","   30",,"25.1","30.0","    1",,,,,"    1",,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-10-31","9.17",," 1819","0.00","0.0","0.0","35","52","26","  180","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-01","10.74",,,"0.00","0.0","0.0","53","68","40","  280","  270",,"36.9","52.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-02","7.38",,,"0.00","0.0","0.0","44","47","27","   90","   80",,"17.0","19.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-03","5.14",,,"0.00","0.0","0.0","37","59","24","   40","   50",,"15.0","17.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-04","16.78",,,"0.00","0.0","0.0","52","72","32","  250","  250",,"36.9","47.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-05","9.84",,,"0.00","0.0","0.0","43","52","27","  100","   80",,"19.9","30.0","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-06","7.61",,,"0.00","0.0","0.0","35","45","28","   20","   20",,"15.0","18.1","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-07","6.26",,,"0.04","0.0","0.0","31","36","24","  350","  350",,"21.0","23.9","    1","    1",,,,"    1",,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-08","7.16",,,"0.00","0.0","0.0","35","61","25","   10","   20",,"17.0","19.9","    1","    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-09","7.83",,,"0.00","0.0","0.0","34","49","23","  320","  330",,"17.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-10","5.14",,,"0.00","0.0","0.0","36","60","24","  240","   70",,"13.0","17.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-11","9.17",,,"0.00","0.0","0.0","42","60","30","   20","   10",,"21.9","25.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-12","9.40",,,"0.00","0.0","0.0","40","59","22","  150","  140",,"19.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-13","7.83",,,"0.00","0.0","0.0","50","73","37","  230","  230",,"17.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-14","9.40",,,"0.00","0.0","0.0","53","68","32","   70","   80",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-15","10.74",,,"0.00","0.0","0.0","42","59","22","  150","  140",,"21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-16","10.29",,,"0.00","0.0","0.0","50","74","29","  210","  270",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-17","17.67",,,"0.23","0.0","0.0","59","68","37","  260","  270",,"32.0","38.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-18","10.74",,,"0.00","0.0","0.0","37","45","24","  350","  350",,"38.9","49.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-19","9.62",,,"0.00","0.0","0.0","38","61","23","  270","  200",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-20","12.08",,,"0.00","0.0","0.0","50","69","30","  270","  270",,"30.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-21","9.62",,,"0.02","0.0","0.0","48","55","30","  340","  340",,"25.9","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-22","7.83",,,"0.00","0.0","0.0","45","69","31","  280","  280",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-23","11.18",,,"0.00","0.0","0.0","55","72","44","  240","  250",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-24","12.53",,,"0.00","0.0","0.0","60","71","33","   40","   40",,"33.1","40.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-25","9.62",,,"0.00","0.0","0.0","45","62","33","  160","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-26","10.29",,,"0.00","0.0","0.0","48","74","36","  200","  200",,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-27","14.09",,,"0.00","0.0","0.0","60","81","39","   40","   40",,"34.0","38.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-28","8.05",,,"0.00","0.0","0.0","43","46","28","   40","   40",,"25.1","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-29","9.62",,,"0.00","0.0","0.0","38","65","24","  360","  260",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-11-30","8.72",,,"0.00","0.0","0.0","38","54","24","  170","  170",,"21.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-01","11.63",,,"0.00","0.0","0.0","45","62","31","  270","  270",,"25.1","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-02","9.40",,,"0.00","0.0","0.0","44","66","30","  200","  200",,"19.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-03","12.97",,,"0.00","0.0","0.0","48","67","35","  240","  250",,"36.9","45.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-04","18.12",,,"0.00","0.0","0.0","42","51","14","  270","  280",,"36.9","48.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-05","9.62",,,"0.00","0.0","0.0","28","51","15","  130","  120",,"18.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-06","14.99",,,"0.00","0.0","0.0","28","38","15","  360","  350",,"33.1","38.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-07","9.62",,,"0.00","0.0","0.0","23","36","11","  310","  350",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-08","12.75",,,"0.00","0.0","0.0","42","57","35","  340","  340",,"33.1","40.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-09","8.50",,,"0.00","0.0","0.0","44","61","31","  220","  230",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-10","10.07",,,"0.00","0.0","0.0","43","62","34","  210","  210",,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-11","10.96",,,"0.00","0.0","0.0","45","57","25","   40","   30",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-12","9.84",,,"0.00","0.0","0.0","44","69","29","  210","  210",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-13","7.61",,,"0.00","0.0","0.0","44","51","28","   10","   10",,"19.9","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-14","9.84",,,"0.03","0.4","0.0","34","38","20","   10","   10",,"21.0","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-15","12.75",,,"0.00","0.0","0.0","36","63","22","  200","  200",,"21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-16","8.50",,,"0.00","0.0","0.0","44","51","28","   90","   90",,"17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-17","4.70",,,"0.00","0.0","0.0","31","41","22","  240","  220",,"12.1","13.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-18","6.93",,,"0.00","0.0","0.0","34","56","18","  200","  200",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-19","8.50",,,"0.00","0.0","0.0","40","55","21","  110","  110",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-20","9.84",,,"0.00","0.0","0.0","47","66","29","  220","  210",,"23.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-21","11.63",,,"0.07","0.7","0.0","28","37","4","   20","   20",,"28.0","35.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-22","10.51",,,"0.00","0.0","1.2","21","45","6","  220","  220",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-23","9.62",,,"0.10","2.3","0.0","23","41","7","  360","  360",,"31.1","40.0","    1","    1",,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-24","10.96",,,"0.00","0.0","2.0","11","24","-4","  120","  120",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-25","6.49",,,"0.00","0.0","1.2","15","19","2","   60","  100",,"13.0","16.1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-26","4.47",,,"0.01","0.6","1.2","7","10","4","  170","  180",,"10.1","12.1","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-27","9.40",,,"0.00","0.0","2.0","19","49","1","  310","  310",,"30.0","35.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-28","10.74",,,"0.00","0.0","0.0","38","46","25","  310","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-29","13.42",,,"0.00","0.0","0.0","44","64","9","  280","  280",,"29.1","38.9","    1","    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-30","8.28",,,"0.00","0.0","0.0","16","39","8","   20","   20",,"31.1","38.0","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-31","8.50",," 0928","0.00","0.0","0.0","18","25","4","  100","   90",,"17.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-01","5.37",,,"0.00","0.0","0.0","12","28","3","   30","   30",,"13.0","14.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-02","8.05",,,"0.00","0.0","0.0","21","43","11","  180","  200",,"15.0","16.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-03","10.74",,,"0.00","0.0","0.0","32","53","17","  120","  130",,"21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-04","8.28",,,"0.00","0.0","0.0","35","50","23","  160","  150",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-05","5.82",,,"0.00","0.0","0.0","36","56","25","  230","  230",,"16.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-06","5.82",,,"0.00","0.0","0.0","40","62","26","  170","  170",,"16.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-07","7.61",,,"0.01","0.0","0.0","40","48","26","   30","   30",,"21.0","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-08","5.37",,,"0.00","0.0","0.0","33","49","24","  260","  260",,"15.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-09","9.17",,,"0.00","0.0","0.0","48","68","34","  170","  170",,"18.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-10","11.41",,,"0.17","0.0","0.0","49","57","24","   40","   40",,"31.1","36.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-11","9.40",,,"0.00","0.0","0.0","31","43","21","  280","  300",,"21.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-12","10.29",,,"0.03","0.0","0.0","35","46","24","   20","   10",,"29.1","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-13","6.26",,,"0.00","0.0","0.0","31","48","19","  360","  360",,"14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-14","9.40",,,"0.00","0.0","0.0","36","56","21","   70","   70",,"29.1","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-15","9.40",,,"0.03","0.7","0.0","25","30","-3","   50","   70",,"21.9","25.9","    1",,,,,"    1",,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-16","7.16",,,"0.00","0.0","0.0","10","34","-4","  200","  200",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-17","5.82",,,"0.00","0.0","0.0","27","51","15","  160","  160",,"14.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-18","10.96",,,"0.00","0.0","0.0","41","65","28","  200","  210",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-19","10.51",,,"0.00","0.0","0.0","50","67","35","  200","  200",,"19.9","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-20","9.84",,,"0.00","0.0","0.0","44","48","27","   30","   30",,"18.1","21.0","    1",,,,,"    1",,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-21","18.79",,,"0.30","5.7","1.2","27","28","23","  360","  360",,"32.0","38.0","    1","    1",,,,"    1",,"    1","    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-22","7.61",,,"0.00","0.0","3.9","26","44","9","  350","  360",,"16.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-23","8.50",,,"0.00","0.0","3.1","29","37","14","  170","  170",,"17.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-24","13.42",,,"0.00","0.0","3.1","29","47","18","  210","  210",,"21.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-25","16.78",,,"0.00","0.0","2.0","42","54","28","  200","  190",,"31.1","42.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-26","11.18",,,"0.00","0.0","0.0","36","40","17","  280","  280",,"29.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-27","8.28",,,"0.00","0.0","0.0","30","45","16","  180","  210",,"16.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-28","9.17",,,"0.00","0.0","0.0","35","52","19","   70","   70",,"23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-29","6.71",,,"0.00","0.0","0.0","35","58","22","  220","  240",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-30","13.87",,,"0.00","0.0","0.0","47","63","38","  260","  270",,"36.9","48.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-31","8.95",,,"0.00","0.0","0.0","43","54","24","   50","   50",,"23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-01","8.50",,,"0.02","0.0","0.0","27","34","18","  100","  100",,"16.1","19.9","    1","    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-02","7.61",,,"0.00","0.0","0.0","31","60","22","  130","  110",,"18.1","23.9","    1","    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-03","12.08",,,"0.00","0.0","0.0","43","58","31","  310","  310",,"35.1","46.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-04","9.62",,,"0.00","0.0","0.0","29","47","10","   50","   60",,"28.0","34.0","    1","    1",,,,"    1",,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-05","14.32",,,"0.00","0.0","0.0","37","56","21","   50","  340",,"36.9","45.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-06","7.16",,,"0.00","0.0","0.0","27","47","21","   90","   90",,"16.1","21.0","    1",,,,,"    1",,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-07","9.62",,,"0.00","0.0","0.0","33","53","16","  330","  310",,"19.9","25.9","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-08","13.87",,,"0.00","0.0","0.0","47","61","35","  280","  290",,"31.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-09","10.96",,,"0.00","0.0","0.0","36","48","16","   30","   30",,"25.9","32.0","    1","    1",,,,"    1",,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-10","8.05",,,"0.14","2.2","0.0","15","17","9","   30","   30",,"15.0","18.1","    1","    1",,,,"    1",,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-11","11.18",,,"0.00","0.0","2.0","18","43","0","  210","  190",,"18.1","25.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-12","7.83",,,"0.00","0.0","0.0","21","25","14","  330","  320",,"17.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-13","9.17",,,"0.00","0.0","0.0","31","58","17","  210","   20",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-14","12.53",,,"0.00","0.0","0.0","46","66","34","  210","  210",,"29.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-15","11.18",,,"0.02","0.2","0.0","43","48","16","   60","   70",,"29.1","36.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-16","9.62",,,"0.00","0.0","0.0","25","42","7","  290","  290",,"31.1","42.1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-17","10.96",,,"0.00","0.0","0.0","38","56","24","  280","  290",,"23.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-18","13.42",,,"0.00","0.0","0.0","49","69","20","   50","   40",,"28.0","35.1","    1",,,,,"    1",,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-19","11.41",,,"0.11","2.9","0.0","21","20","3","   40","   80",,"18.1","21.9","    1","    1",,,,"    1",,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-20","6.71",,,"0.00","0.0","2.0","5","13","-3","   20","   30",,"17.0","19.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-21","7.38",,,"0.00","0.0","1.2","9","22","-7","  350","   10",,"14.1","18.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-22","6.26",,,"0.02","0.9","1.2","16","26","8","  300","  290",,"14.1","18.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-23","8.50",,,"0.00","0.0","1.2","21","35","8","  330","  340",,"21.0","25.9","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-24","14.76",,,"0.00","0.0","0.0","27","36","15","  270","  270",,"38.0","47.0","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-25","12.53",,,"0.00","0.0","0.0","27","41","15","  260","  250",,"31.1","42.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-26","7.83",,,"0.00","0.0","0.0","35","57","18","   40","   60",,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-27","7.61",,,"0.00","0.0","0.0","38","56","21","   40","   40",,"14.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-28","8.05",,,"0.00","0.0","0.0","37","50","21","   50","   40",,"23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-01","10.29",,,"0.00","0.0","0.0","34","59","18","  170","  170",,"29.1","34.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-02","13.65",,,"0.00","0.0","0.0","46","70","26","  190","  200",,"23.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-03","12.08",,,"0.00","0.0","0.0","55","71","42","  230","  250",,"21.9","38.0",,,,,,,,,,,,,,,,,,,
